,Name,Distance From Root Tip (mm),RHL 1,RHL 2,RHD 1,RHD 2
0,soissons_0013,18.03921568627451,1.4607843137254901,0.8529411764705882,0.23942714340638216,0.0
1,soissons_0013,17.84313725490196,1.3333333333333333,1.107843137254902,0.23961937716262977,0.1311034217608612
2,soissons_0013,17.647058823529413,1.4509803921568627,1.5392156862745099,0.2710495963091119,0.24596309111880046
3,soissons_0013,17.45098039215686,1.6470588235294117,1.1764705882352942,0.29209919261822376,0.20818915801614762
4,soissons_0013,17.254901960784313,1.696078431372549,1.2941176470588236,0.3006535947712418,0.2308727412533641
5,soissons_0013,17.058823529411764,1.5980392156862746,1.3431372549019607,0.27162629757785467,0.24711649365628605
6,soissons_0013,16.862745098039216,1.7549019607843137,1.3627450980392157,0.30142252979623224,0.2503844675124952
7,soissons_0013,16.666666666666668,1.4803921568627452,1.6862745098039216,0.25893886966551327,0.28681276432141484
8,soissons_0013,16.470588235294116,1.4313725490196079,1.4607843137254901,0.25961168781237987,0.2772971933871588
9,soissons_0013,16.274509803921568,1.7156862745098038,1.6372549019607843,0.28143021914648214,0.29748173779315645
10,soissons_0013,16.07843137254902,1.5098039215686274,1.6470588235294117,0.2711457131872357,0.30055747789311804
11,soissons_0013,15.882352941176471,1.6568627450980393,1.4705882352941178,0.2832564398308343,0.27335640138408307
12,soissons_0013,15.686274509803921,1.4509803921568627,1.4411764705882353,0.26191849288735103,0.2559592464436755
13,soissons_0013,15.490196078431373,1.3431372549019607,1.6666666666666667,0.238562091503268,0.288158400615148
14,soissons_0013,15.294117647058824,1.3725490196078431,1.8431372549019607,0.23193002691272588,0.33160322952710497
15,soissons_0013,15.098039215686274,1.3823529411764706,1.8137254901960784,0.23971549404075357,0.3069011918492887
16,soissons_0013,14.901960784313726,1.4705882352941178,1.3529411764705883,0.2558631295655517,0.25076893502499037
17,soissons_0013,14.705882352941176,1.3823529411764706,1.588235294117647,0.22856593617839294,0.28008458285274895
18,soissons_0013,14.509803921568627,1.2745098039215685,1.7843137254901962,0.2308727412533641,0.2967128027681661
19,soissons_0013,14.313725490196079,1.2941176470588236,1.4607843137254901,0.23212226066897348,0.2513456362937332
20,soissons_0013,14.117647058823529,1.4509803921568627,1.5098039215686274,0.23894655901576317,0.25788158400615147
21,soissons_0013,13.92156862745098,1.6176470588235294,1.6666666666666667,0.2622068435217224,0.27902729719338715
22,soissons_0013,13.72549019607843,1.4019607843137254,1.4901960784313726,0.24778931180315264,0.2664359861591695
23,soissons_0013,13.529411764705882,1.588235294117647,1.4509803921568627,0.2571126489811611,0.2564398308342945
24,soissons_0013,13.333333333333334,1.2941176470588236,1.5294117647058822,0.2293348712033833,0.2645136485966936
25,soissons_0013,13.137254901960784,1.4019607843137254,1.5588235294117647,0.2450019223375625,0.26768550557477894
26,soissons_0013,12.941176470588236,1.6372549019607843,1.4509803921568627,0.26922337562475973,0.2546136101499423
27,soissons_0013,12.745098039215685,1.4803921568627452,1.6274509803921569,0.263840830449827,0.28191080353710113
28,soissons_0013,12.549019607843137,1.3137254901960784,1.3137254901960784,0.2378892733564014,0.23981161091887734
29,soissons_0013,12.352941176470589,1.5392156862745099,1.5098039215686274,0.25903498654363705,0.2615340253748558
30,soissons_0013,12.156862745098039,1.607843137254902,1.3627450980392157,0.2701845444059977,0.2370242214532872
31,soissons_0013,11.96078431372549,1.411764705882353,1.5784313725490196,0.24961553248750482,0.28835063437139563
32,soissons_0013,11.764705882352942,1.3529411764705883,1.696078431372549,0.235678585159554,0.29921184159938485
33,soissons_0013,11.568627450980392,1.5784313725490196,1.5098039215686274,0.24788542868127644,0.26412918108419836
34,soissons_0013,11.372549019607844,1.6470588235294117,1.4901960784313726,0.25384467512495196,0.2673010380622837
35,soissons_0013,11.176470588235293,1.2745098039215685,1.5490196078431373,0.22606689734717417,0.26768550557477894
36,soissons_0013,10.980392156862745,1.5,1.2647058823529411,0.2435601691657055,0.21299500192233756
37,soissons_0013,10.784313725490197,1.2745098039215685,1.4215686274509804,0.22087658592848905,0.248558246828143
38,soissons_0013,10.588235294117647,1.2843137254901962,1.4019607843137254,0.21347558631295654,0.2423106497500961
39,soissons_0013,10.392156862745098,1.2549019607843137,1.4705882352941178,0.19473279507881583,0.24875048058439062
40,soissons_0013,10.196078431372548,1.3137254901960784,1.4411764705882353,0.22039600153787006,0.250961168781238
41,soissons_0013,10.0,1.3627450980392157,1.4607843137254901,0.21972318339100347,0.24625144175317185
42,soissons_0013,9.803921568627452,1.5686274509803921,1.4313725490196079,0.2574971164936563,0.2557670126874279
43,soissons_0013,9.607843137254902,2.019607843137255,1.4019607843137254,0.28094963475586315,0.2549019607843137
44,soissons_0013,9.411764705882353,1.3235294117647058,1.2156862745098038,0.2171280276816609,0.22154940407535564
45,soissons_0013,9.215686274509803,1.4411764705882353,1.3235294117647058,0.22664359861591696,0.2368319876970396
46,soissons_0013,9.019607843137255,1.196078431372549,1.3235294117647058,0.18252595155709342,0.23452518262206842
