,Name,Batch_ID,Avg RHL (mm),Max RHL (mm),Min RHL (mm),Total RHD (mm2),Max RHL Delta (mm),Max RHL Delta Pos (mm),Max RHD Delta (mm2),Max RHD Delta Pos (mm),Elongation Zone Distance (mm),Elongation Zone Start (mm),Elongation Zone Stop (mm),Elongation Zone Gradient,Root Thickness (mm),Root Length (mm),RH Pixel Intensity Mean,Background Pixel Intensity Mean,RH:Background Pixel Ratio
0,claire_0002,claire,1.342628903413217,1.8137254901960784,0.0,63.15782391387928,1.0784313725490196,26.470588235294116,0.21933871587850828,26.470588235294116,6.2745098039215685,1.7647058823529411,8.03921568627451,0.27324440077080514,0.7447478991596638,26.470588235294116,158.5092761696154,227.56392919474072,0.6965483358039976
0,claire_0001,claire,1.116060093101989,1.7107843137254903,0.0,52.79017685505575,0.9215686274509804,26.274509803921568,0.1957900807381776,27.254901960784313,11.764705882352942,1.1764705882352942,12.941176470588236,0.12674309416211366,0.6848739495798319,27.254901960784313,177.1886333262995,201.48569642803025,0.8794104815752539
0,gladiator_0015,gladiator,1.844004524886878,2.5392156862745097,0.0,85.72270280661283,1.3235294117647056,25.49019607843137,0.3072856593617839,25.49019607843137,8.23529411764706,1.5686274509803921,9.803921568627452,0.277083334991713,0.8921568627450981,25.49019607843137,149.4863674391506,191.7136891640833,0.7797375768571679
0,gladiator_0014,gladiator,1.2632465199820386,2.877450980392157,0.0,56.520376778162245,1.588235294117647,15.294117647058824,0.18598615916955016,15.294117647058824,7.647058823529411,10.588235294117647,18.235294117647058,0.3152621582378609,0.724400871459695,25.686274509803923,141.4737640213624,181.62650449119278,0.7789268665258191
0,gladiator_0013,gladiator,1.7937434515791049,2.3676470588235294,0.0,82.76307189542484,1.1176470588235297,25.686274509803923,0.24279123414071513,25.686274509803923,4.705882352941177,1.7647058823529411,6.470588235294118,0.4369073761898407,0.9916485112563544,25.686274509803923,140.9350932603574,192.92805261231942,0.7305059650581783
0,gladiator_0012,gladiator,0.9291277258566978,2.681372549019608,0.0,34.27047289504037,0.9705882352941175,20.392156862745097,0.17425990003844677,20.980392156862745,5.490196078431373,9.607843137254902,15.098039215686274,0.4144137471349374,0.716131907308378,20.980392156862745,140.7681148808071,186.96203576030518,0.7529235243313191
0,gladiator_0011,gladiator,1.425995024875622,2.8676470588235294,0.0,66.81074586697424,1.1764705882352942,16.666666666666668,0.134083044982699,16.470588235294116,7.647058823529412,1.7647058823529411,9.411764705882353,0.28619176693481935,0.7745098039215687,26.274509803921568,145.1793297341806,186.82548673622748,0.7770852482196626
0,gladiator_0010,gladiator,0.9903516962340494,2.8529411764705883,0.0,43.39081122645136,0.9215686274509804,15.490196078431373,0.21770472895040366,24.705882352941178,3.5294117647058814,4.705882352941177,8.235294117647058,0.01761890829295811,0.6904223227752639,24.705882352941178,144.9978469320957,184.4093378979993,0.7862825634800396
0,gladiator_0009,gladiator,1.4086099786449233,2.4901960784313726,0.0,50.069876970395995,1.4803921568627452,17.45098039215686,0.27537485582468285,17.45098039215686,7.8431372549019605,1.7647058823529411,9.607843137254902,0.29241046553315453,0.799719887955182,19.80392156862745,153.87433218635397,184.32311938771656,0.8348075526146302
0,gladiator_0008,gladiator,1.7037868582547522,2.465686274509804,0.0,79.72635524798154,0.7254901960784315,12.549019607843137,0.09938485198000768,8.03921568627451,9.215686274509803,1.7647058823529411,10.980392156862745,0.23613483219027748,0.9168482207697894,25.686274509803923,149.97183865333,188.84625263518245,0.7941478136876194
0,gladiator_0007,gladiator,1.5241960784313726,2.269607843137255,0.0,66.82276047673972,1.0784313725490196,13.92156862745098,0.12850826605151866,10.392156862745098,9.019607843137255,0.5882352941176471,9.607843137254902,0.23700351606308337,0.8318250377073906,24.50980392156863,135.48402792468795,200.9967193118967,0.6740608920807836
0,gladiator_0005,gladiator,1.3558973207603653,2.549019607843137,0.0,62.24567474048443,0.9117647058823529,20.0,0.15445982314494422,20.0,8.23529411764706,0.19607843137254902,8.431372549019608,0.2643239793939649,0.7556281771968046,25.686274509803923,145.32838721897193,189.0569684632377,0.768701563345078
0,gladiator_0004,gladiator,1.7209250112258643,2.450980392156863,0.0,80.33938869665513,0.7450980392156865,16.666666666666668,0.12504805843906192,23.529411764705884,9.411764705882353,1.5686274509803921,10.980392156862745,0.22242567475670816,0.8801742919389978,25.686274509803923,150.96911466514686,187.2414269339992,0.8062805178170428
0,gladiator_0003,gladiator,1.5772058823529411,2.6372549019607843,0.0,73.07122260668973,0.9117647058823528,18.627450980392158,0.17166474432910422,19.019607843137255,6.078431372549019,7.0588235294117645,13.137254901960784,0.33194718235764553,0.7650689905591866,25.88235294117647,152.29589244287504,185.8443089195757,0.8194810663197722
0,gladiator_0002,gladiator,1.8958794043933362,2.681372549019608,0.0,89.82583621683968,0.7450980392156863,4.509803921568627,0.31920415224913495,26.07843137254902,9.411764705882353,0.5882352941176471,10.0,0.2584538168735338,0.8554829339143064,26.07843137254902,147.23554023037818,188.18339214043513,0.7824045392937815
0,gladiator_0001,gladiator,1.8000906244850883,2.784313725490196,0.0,75.16916570549787,1.0588235294117645,15.882352941176471,0.1786812764321415,13.72549019607843,9.019607843137255,1.7647058823529411,10.784313725490197,0.25286511894378777,0.8443627450980392,23.333333333333332,149.3727757681357,182.59693995053345,0.8180464349983173
0,cordiale_0005,cordiale,1.7786968954248366,2.5098039215686274,0.0,60.9139753940792,0.7254901960784315,13.137254901960784,0.20049980776624376,18.823529411764707,5.686274509803921,1.1764705882352942,6.862745098039215,0.3935230757152869,0.9626517273576097,18.823529411764707,139.68044923557693,191.29016282692055,0.7302019464637075
0,cordiale_0004,cordiale,1.7232057871692368,2.411764705882353,0.0,62.46482122260669,1.1666666666666667,2.156862745098039,0.21568627450980393,2.7450980392156863,5.686274509803922,0.5882352941176471,6.2745098039215685,0.34969466252849946,1.0821661998132586,20.19607843137255,143.10131542511144,197.94701807830282,0.7229273611411726
0,cordiale_0003,cordiale,1.84882005899705,2.5735294117647056,0.0,74.01307189542484,0.6960784313725492,11.764705882352942,0.1976163014225298,22.15686274509804,7.450980392156863,1.3725490196078431,8.823529411764707,0.30486199644068906,1.0294117647058822,22.15686274509804,137.33376577543828,194.01901661694097,0.7078366243169941
0,cordiale_0002,cordiale,1.7969129800680603,2.4754901960784315,0.0,77.36735870818916,0.8823529411764708,4.313725490196078,0.17522106881968474,23.725490196078432,5.490196078431373,1.5686274509803921,7.0588235294117645,0.4008955671971021,1.0345098039215685,23.725490196078432,145.16575050844648,199.80146671555943,0.7265499743057781
0,cordiale_0001,cordiale,1.482576726342711,2.3872549019607843,0.0,48.53883121876201,0.9705882352941175,12.745098039215685,0.21559015763168013,13.333333333333334,6.862745098039216,1.9607843137254901,8.823529411764707,0.28885707223843926,0.8844169246646028,18.03921568627451,147.09833903205455,191.7085213764387,0.7673020373633385
0,flamingo_0011,flamingo,1.6973370429252783,2.5098039215686274,0.0,43.608708189158016,2.235294117647059,14.509803921568627,0.4544405997693195,14.509803921568627,4.313725490196078,0.39215686274509803,4.705882352941177,0.4713428582995148,1.0888480392156863,14.509803921568627,149.12280783572203,187.3775319036004,0.7958414561274124
0,flamingo_0010,flamingo,1.7437283737024223,2.4901960784313726,0.0,82.14446366782008,1.0784313725490196,26.666666666666668,0.2603806228373703,26.666666666666668,5.098039215686274,1.7647058823529411,6.862745098039215,0.41828936572690495,1.0346638655462186,26.666666666666668,153.1418685042207,191.33067899866927,0.8004041448328619
0,flamingo_0009,flamingo,1.5314112487100104,2.426470588235294,0.0,40.64888504421376,1.0098039215686274,13.529411764705882,0.17425990003844677,7.647058823529412,4.509803921568627,1.5686274509803921,6.078431372549019,0.4471639922253597,0.9172794117647058,14.901960784313726,161.13175122006584,189.2850563569802,0.8512650407868494
0,flamingo_0008,flamingo,1.6173725490196076,2.465686274509804,0.0,68.99663590926566,1.4117647058823528,14.705882352941176,0.2301999231064975,14.705882352941176,6.470588235294118,1.3725490196078431,7.8431372549019605,0.3309166168762775,0.9935897435897435,24.50980392156863,155.37308857707595,193.60016263938198,0.8025462709268928
0,flamingo_0007,flamingo,1.7117647058823529,2.534313725490196,0.0,74.35438292964244,1.5588235294117647,20.19607843137255,0.23471741637831603,19.215686274509803,6.470588235294118,1.5686274509803921,8.03921568627451,0.34004419273414693,1.007918552036199,24.50980392156863,159.43698454257085,201.78879091040184,0.7901181419604422
0,flamingo_0006,flamingo,1.8704018797601685,2.7058823529411766,0.0,78.15984236831987,1.1274509803921569,9.019607843137255,0.22962322183775472,9.019607843137255,4.509803921568627,1.5686274509803921,6.078431372549019,0.5530023824210565,0.9031372549019608,23.725490196078432,153.58867089410577,190.41886278342415,0.806583279875966
0,flamingo_0005,flamingo,1.8435488699296512,2.5588235294117645,0.0,84.21049596309112,1.7549019607843137,25.49019607843137,0.28825451749327186,25.49019607843137,8.235294117647058,1.7647058823529411,10.0,0.29334030541739176,0.9084967320261438,25.686274509803923,164.10198035887353,202.1164409772201,0.8119180189669427
0,flamingo_0004,flamingo,1.7179522752497227,2.8676470588235294,0.0,63.34582852748943,1.4411764705882353,15.098039215686274,0.23788927335640142,6.470588235294118,5.098039215686274,1.1764705882352942,6.2745098039215685,0.4300141015225828,0.9340463458110516,20.784313725490197,181.63023186780566,221.09711116352798,0.8214952737825154
0,flamingo_0003,flamingo,1.75239651416122,2.5588235294117645,0.0,53.70367166474433,1.5588235294117647,1.9607843137254901,0.2679738562091503,1.9607843137254901,3.5294117647058822,1.1764705882352942,4.705882352941177,0.6035560889985251,0.9365325077399381,17.647058823529413,150.5015806130121,181.98270679105485,0.8270103421739511
0,flamingo_0002,flamingo,1.765172735760971,2.6764705882352944,0.0,63.56881968473664,0.911764705882353,12.745098039215685,0.1790657439446367,18.03921568627451,5.882352941176471,1.3725490196078431,7.254901960784314,0.38015303791931804,0.8529411764705882,20.58823529411765,166.59304663392342,217.35601335601336,0.7664524393031451
0,flamingo_0001,flamingo,1.8975615887380592,2.7254901960784315,0.0,52.01864667435602,1.9803921568627452,15.294117647058824,0.41743560169165705,15.294117647058824,4.313725490196078,0.9803921568627451,5.294117647058823,0.5847948905347442,1.0201845444059978,15.294117647058824,153.26148318608716,188.58462858367204,0.8126934010323511
0,bersee_0005,bersee,1.1393833849329205,2.235294117647059,0.0,29.47770088427528,1.2549019607843137,12.941176470588236,0.18185313341022682,11.176470588235293,6.862745098039216,1.5686274509803921,8.431372549019608,0.23698085383942907,0.6893382352941176,14.901960784313726,143.55186746112483,184.68332862890952,0.7772865505882692
0,bersee_0004,bersee,1.4964460784313727,2.2058823529411766,0.0,41.11053440984237,0.9607843137254901,2.156862745098039,0.17887351018838907,2.156862745098039,4.901960784313725,0.39215686274509803,5.294117647058823,0.38071252463843874,0.8863898500576701,15.686274509803921,151.31115258133158,188.4642642665695,0.8028638913068027
0,bersee_0003,bersee,0.9437479909996784,1.7058823529411766,0.0,19.006439830834296,0.8921568627450981,11.372549019607844,0.15609381007304884,11.372549019607844,5.88235294117647,1.1764705882352942,7.0588235294117645,0.2399385671545389,0.645550527903469,11.96078431372549,162.6154942736103,201.43116001289786,0.8073005897558145
0,bersee_0002,bersee,0.9645751633986929,1.7107843137254901,0.0,24.294886582083812,0.9019607843137254,10.784313725490197,0.15695886197616302,10.784313725490197,4.11764705882353,1.5686274509803921,5.686274509803922,0.30337024519904426,0.6544117647058824,14.705882352941176,172.77198174676346,217.81515915306875,0.7932045796011316
0,bersee_0001,bersee,1.1866288684148358,1.926470588235294,0.0,33.571318723567856,0.6862745098039216,16.07843137254902,0.16262975778546715,16.274509803921568,4.705882352941177,1.1764705882352942,5.882352941176471,0.3040994042841724,0.6568627450980392,16.274509803921568,182.22879902758785,211.6305887685972,0.8610702266052944
0,brompton_0014,brompton,1.5668794649642803,2.2549019607843137,0.0,70.98375624759709,0.4901960784313726,13.92156862745098,0.06632064590542097,13.92156862745098,6.2745098039215685,1.5686274509803921,7.8431372549019605,0.32241406364418235,0.9070442992011619,25.294117647058822,126.27206025753878,191.52844483123738,0.6592861982918602
0,brompton_0012,brompton,1.6063378107148372,2.2549019607843137,0.0,72.22116493656286,0.803921568627451,24.901960784313726,0.22145328719723184,24.901960784313726,7.254901960784314,1.7647058823529411,9.019607843137255,0.2793406923759175,0.9294871794871795,24.901960784313726,137.81448919864246,191.15832303271884,0.7209442257717128
0,brompton_0011,brompton,1.428376906318083,1.9803921568627452,0.0,54.49942329873126,0.5,13.333333333333334,0.17493271818531334,21.176470588235293,6.470588235294118,1.3725490196078431,7.8431372549019605,0.28393581968955556,0.8106060606060607,21.176470588235293,146.17672525335888,196.3404145754528,0.7445065529144219
0,brompton_0009,brompton,1.4063983488132095,2.313725490196078,0.0,46.5476739715494,1.3823529411764706,18.627450980392158,0.28748558246828143,18.627450980392158,8.431372549019608,1.1764705882352942,9.607843137254902,0.26490697912308425,0.7730392156862744,18.627450980392158,126.69866518930078,187.569164716426,0.6754770453920211
0,brompton_0008,brompton,1.6728650137741046,2.3431372549019605,0.0,71.38091118800462,0.9215686274509803,2.549019607843137,0.17320261437908496,2.549019607843137,5.294117647058824,1.3725490196078431,6.666666666666667,0.35484022736141313,0.9345098039215686,23.725490196078432,127.65536866603195,193.1271718104247,0.6609912394478575
0,brompton_0007,brompton,1.6363334807607255,2.480392156862745,0.0,76.57554786620531,0.6176470588235294,19.80392156862745,0.09159938485197999,14.705882352941176,7.647058823529412,1.7647058823529411,9.411764705882353,0.25748391133343584,0.9346405228758169,26.07843137254902,130.62189084115738,190.18952852608885,0.6867985417148746
0,brompton_0006,brompton,1.666516606642657,2.181372549019608,0.0,56.367839292579774,2.196078431372549,18.431372549019606,0.40743944636678203,19.215686274509803,2.7450980392156863,1.1764705882352942,3.9215686274509802,0.6467598722391374,1.0084033613445378,19.215686274509803,134.97496878750533,191.46529311721577,0.7049578886596076
0,brompton_0005,brompton,1.7595776772247358,2.514705882352941,0.0,80.17195309496347,1.0196078431372548,2.3529411764705883,0.2038638985005767,2.9411764705882355,5.490196078431373,0.7843137254901961,6.2745098039215685,0.3559690774837336,0.9336349924585218,25.49019607843137,124.56473504057979,194.1645179204925,0.6415422157182561
