,Name,Run_ID,Avg RHL (mm),Max RHL (mm),Min RHL (mm),Total RHD (mm^{2}),Max RHL Segment Delta (mm),Max RHL Segment Pos (mm),Max RHD Segment Delta (mm),Max RHD Segment Pos (mm),Elongation Zone Distance (mm),Elongation Zone Start (mm),Elongation Zone Stop (mm),Elongation Zone Gradient,Root Thickness (mm),Root Length (mm)
0,tomato_zoom_0002,tomato,0.7886391875101291,2.2572254335260116,0.0,16.686491362892177,1.6300578034682083,12.138728323699421,0.17424571485849846,12.138728323699421,9.710982658959537,1.2716763005780347,10.982658959537572,0.18312852447869882,0.6361008933263269,12.369942196531792
0,tomato_stitch,tomato,0.4103572443854828,1.176300578034682,0.0,12.972468174680076,1.4855491329479769,18.959537572254334,0.14397407197032977,16.76300578034682,8.901734104046243,3.815028901734104,12.716763005780347,0.0672185118714472,0.40399937509764094,21.15606936416185
0,tomato_zoom_0001,tomato,0.6435671746365389,2.109826589595376,0.0,16.031942263356612,1.0635838150289016,15.260115606936417,0.14410772160780513,15.260115606936417,12.254335260115607,3.005780346820809,15.260115606936417,0.14507845546291842,0.4283879254977521,15.260115606936417
