,Name,Run_ID,Avg RHL (mm),Max RHL (mm),Min RHL (mm),Total RHD (mm^{2}),Max RHL Segment Delta (mm),Max RHL Segment Delta Pos (mm),Max RHD Segment Delta (mm),Max RHD Segment Delta Pos (mm),Elongation Zone Distance (mm),Elongation Zone Start (mm),Elongation Zone Stop (mm),Elongation Zone Gradient,Root Thickness (mm),Root Length (mm)
0,hereward_0006,Hereward,1.6759754406813232,2.5,0.0,58.645232602845056,1.715686274509804,18.823529411764707,0.29238754325259514,18.823529411764707,7.843137254901961,0.9803921568627451,8.823529411764707,0.2965323122872707,0.8179271708683473,19.41176470588235
0,hereward_0010,Hereward,1.9886642156862744,2.7745098039215685,0.0,79.13273740868897,2.107843137254902,21.96078431372549,0.3872549019607843,21.96078431372549,4.705882352941176,1.3725490196078431,6.078431372549019,0.5128186492153817,0.9987212276214833,21.96078431372549
0,hereward_0008,Hereward,1.7882352941176471,2.5294117647058822,0.0,82.1074586697424,1.2058823529411764,12.549019607843137,0.327758554402153,14.705882352941176,3.7254901960784315,1.5686274509803921,5.294117647058823,0.5208208266727823,0.911038489469862,25.49019607843137
0,hereward_0001,Hereward,0.5076747870865519,1.3774509803921569,0.0,15.19482891195694,0.8137254901960784,13.529411764705882,0.12908496732026145,14.117647058823529,5.2941176470588225,9.411764705882353,14.705882352941176,0.1737273134456592,0.5663992869875223,19.41176470588235
0,hereward_0004,Hereward,1.6034913965586233,2.5049019607843137,0.0,54.62447135717032,1.1764705882352942,14.901960784313726,0.24106113033448676,16.862745098039216,6.470588235294118,0.5882352941176471,7.0588235294117645,0.3490393167076048,0.9416666666666667,19.215686274509803
0,hereward_0007,Hereward,1.9401176470588235,2.803921568627451,0.0,86.26163014225298,1.3529411764705883,3.5294117647058822,0.251441753171857,3.3333333333333335,5.686274509803922,0.7843137254901961,6.470588235294118,0.4244658180668405,0.9992458521870287,24.50980392156863
0,hereward_0005,Hereward,1.7022591645353793,2.6421568627450984,0.0,69.7023260284506,2.9215686274509802,22.54901960784314,0.513360246059208,22.54901960784314,7.254901960784313,1.3725490196078431,8.627450980392156,0.2946982277624355,0.9693627450980392,22.54901960784314
0,robigus_0010,Robigus,1.5275074058400337,2.230392156862745,0.0,72.53988850442137,1.9607843137254901,8.235294117647058,0.2944059976931949,12.156862745098039,4.313725490196078,0.7843137254901961,5.098039215686274,0.3442747659875702,0.7647058823529411,27.254901960784313
0,robigus_0002,Robigus,1.1249622926093514,2.313725490196078,0.0,49.46193771626298,1.215686274509804,11.568627450980392,0.22693194925028837,11.568627450980392,4.509803921568627,5.882352941176471,10.392156862745098,0.30757917081175373,0.678649237472767,25.49019607843137
0,robigus_0008,Robigus,1.2902765583845477,1.9950980392156863,0.0,59.570742022299115,0.7647058823529413,20.19607843137255,0.16974240676662822,7.450980392156863,5.882352941176471,1.7647058823529411,7.647058823529412,0.29180037381493595,0.7687000726216412,26.274509803921568
